annual_revenue,monthly_transactions,avg_transaction_value,gst_compliance_score,upi_transaction_ratio,cashflow_stability,repayment_history_score,previous_loan_defaults,years_in_business,debt_to_revenue_ratio,default_probability
6722956.024143073,861.2596660788515,4053.596855642506,0.5808201678353871,0.6229035458538523,0.801156617418831,0.4167986456923761,1,6,0.5774322835203056,0.0006735698326866241
3476267.2715324047,732.512025793709,2976.971174022312,0.5065126401564621,0.26846711526611555,0.8085160104279054,0.43926550139503234,0,6,0.14691160631240005,0.0005195706385467359
5092519.774771958,414.1372642035632,4057.184672991998,0.7980982233612461,0.3604017322615115,0.3413088659711349,0.7154467630711264,1,4,0.3683537313027162,0.0016608932497959722
5643224.750495859,1198.544489051003,4166.4786327820875,0.9711906823671027,0.11693235808965943,0.6738956333954329,0.4777714119069476,1,6,0.20132612556102156,0.00014520993284482725
6039658.410894716,825.8845384872939,4799.914131553165,0.8047039584981523,0.18669976583453593,0.8480783501600792,0.6766205434942909,0,2,1.1566361104475904,7.666349645993388e-05
5264662.332915838,1157.7880294404351,2772.811944698106,0.8914608264704476,0.3120433855911099,0.3658455343261307,0.9727781791386806,0,6,0.2857115180583907,0.00010735263150021448
4449458.241375017,734.9909374548888,2368.6697117234307,0.8363953547330151,0.15237097704161684,0.3084349456708075,0.5768543725326906,0,2,0.26511427056987713,0.0010219382373035507
3758614.6690269206,579.997004577309,3130.9071325235072,0.7487183267615081,0.582105920283762,0.8701932821197607,0.6933476282894445,0,6,1.169260463118055,0.0009036423412430451
5129215.824569562,867.29523006379,2338.6971925434796,0.859196200891923,0.8985040927390603,0.7986060712965424,0.6305557780408416,0,14,0.6675640193333807,0.00031428434437993366
3391791.4820215898,746.0532184179451,4177.397844856997,0.9120520619276109,0.1806521712523108,0.5885444918401098,0.7778961785489491,2,9,0.9337835345450021,0.0056923762950857335
617974.274758089,505.5596355021605,2105.8984397883064,0.612365822085849,0.7569841701354121,0.9582775028019203,0.5163069583909353,0,7,0.46004611628648856,0.003084618185771358
5654839.706236502,1167.446064696874,6299.619701903226,0.6680652402415728,0.19505299781211774,0.8366186662560298,0.55596357408057,0,12,0.686146776528341,4.686140511078923e-06
6355902.261629293,644.432444276501,5055.1134338885,0.6118628662516419,0.6359312150371489,0.9775026591246041,0.9152607108184061,0,14,0.10753908328549544,1.0472489761721849e-05
1455601.3466872424,339.933403801108,3515.090923520377,0.7260864777952205,0.6145260824472137,0.950520681683227,0.886801734316203,1,14,0.5497003185151575,0.002217766574498819
3485403.942935094,1132.041513489333,4540.873391597571,0.9425322754583338,0.8221735478489595,0.636905522085515,0.8735138133223843,0,12,0.7105987650883492,2.585523296707247e-05
5928731.391507797,673.9254960468442,1535.83776282705,0.6726035504176662,0.1911564909444099,0.8282962850504961,0.8625517655907377,0,4,0.6658511798490361,0.0013658769656171332
8086243.204567548,648.044026846094,6528.0479976794695,0.6872334445652767,0.3523555728655183,0.7684339721653473,0.6756624960769474,0,1,0.5464016559384314,8.57170877212178e-06
5031190.561513112,358.6531032425065,2791.7424653594126,0.9301836173359659,0.17262380828374857,0.868011647064744,0.837334463519325,0,9,0.9666984301188912,0.0006547036999454266
3907995.5881562987,1235.2353716492478,3355.4031033207684,0.7576871653723376,0.4259066606435471,0.8513818815756944,0.6323228907232707,0,1,0.6518049093190786,0.000142572713270278
4725655.33834274,477.62985319757814,1272.880055373876,0.7677244998237172,0.8292745388459559,0.4072623790232587,0.46042574811368814,0,5,0.7997325760105334,0.00899146978873657
7062314.6287222775,814.6123701764125,4083.5447656890738,0.9304006016661064,0.7252185208494849,0.4636148722659824,0.6360247849893355,0,14,0.3030832447974295,3.570073757211489e-05
4031053.731313197,1028.1550806351102,2172.387011507469,0.7452633685127366,0.6783200803562554,0.4860121040242971,0.49519782653675853,0,7,1.0476501060522363,0.0015428274141928023
3801211.9900246197,905.4292332507742,3621.986913879235,0.8407787673146976,0.5264220038901616,0.8729489914519073,0.6345110083795058,1,10,0.4991198000785945,0.0005941910617385443
4275884.716726951,785.0864220019521,2846.870680490554,0.5428223329370303,0.8067885938684184,0.8675191927504322,0.578455129217732,0,13,0.6303139966591087,0.0004207327635126187
3570007.0876119314,374.5835354281459,2206.707278083588,0.5893158565634427,0.4595534385930627,0.6467347428576095,0.7594964002407549,0,13,0.487414257807111,0.0016882393131298055
5184005.473992193,597.568791058179,2534.7661978848596,0.7021881003581227,0.21974853368051062,0.7065825814763448,0.6169242492990541,0,10,1.0810978936078697,0.0012635443660000628
7437017.687704341,846.9500845106305,3770.9456409026257,0.7474195339099374,0.7700681784966235,0.8788455070778799,0.8233537980275071,1,6,1.090814161658456,0.000617399787102397
5484618.909674044,603.2064825032509,1962.2108325574104,0.9828668506181147,0.32371066244138147,0.5188155204744203,0.7072880086285896,3,3,0.34671277907126735,0.16577861593541235
4621469.7468105685,850.8398649996919,2601.4259947717073,0.985325816523895,0.14290683281955846,0.3351251438414543,0.9516953671092399,0,11,0.9279860113385668,0.0004173535824660968
4562283.096626684,970.4358522037854,4295.928057517373,0.9255985437393808,0.2008304245350331,0.637817506795417,0.4546152612102322,0,8,0.21317190027901917,4.369519306611571e-05
2655213.7869550143,1040.6257214500254,6622.975849849176,0.6577994176427873,0.5872471329553186,0.9396020006940702,0.8126255131847994,1,11,0.1328353886385781,1.675994007671437e-05
6324664.6657207385,493.4551605468292,4073.106583463606,0.9820141454162199,0.5856655711369381,0.853327782672051,0.8034381265420237,0,7,1.020242524850233,0.00012436779357813987
4883244.204480797,1349.1615137447386,2399.286029387255,0.8446704323381062,0.3081465368656276,0.55663211217594,0.9703759284476204,1,9,0.2442959600719395,0.00048661253539515603
4729280.129614062,991.8698361385326,3059.4629959132267,0.6964700639087003,0.6817441183567833,0.3453399523379857,0.6229311202261916,1,1,0.2702609896470909,0.0020585987993141223
9789661.35176729,799.5714615827341,3537.906807383094,0.8508374584923832,0.7189121243196275,0.745843653767757,0.5832627818272974,2,8,0.7672470852234035,0.0027216389184559486
5448129.362548529,1072.38414576916,3080.690059237151,0.5082613648932632,0.8364021009068946,0.884143557109364,0.503436066528194,0,4,0.9984453681983707,0.0004117094079465162
3872313.4248572234,1391.3519429999933,4583.66980008432,0.5730773411371068,0.5679499989425896,0.7654639965182469,0.5591731092131762,0,7,0.3085610120451464,2.4284183833274453e-05
4360463.605691685,440.31997473578264,3760.9681796170694,0.9148428557781838,0.7235386913180584,0.5975522653341138,0.7011344636530832,0,7,0.2256114581835295,0.00018522224221284534
6722668.563795133,743.6843393771616,4589.422861891844,0.8227868184365856,0.702479743817307,0.38634752922534993,0.9026277771759863,1,4,0.18505458005093833,0.0002095218193946217
5169905.615806647,205.3920850316679,3122.6674516428448,0.682097350645942,0.3062472387737543,0.9375419708961483,0.5705719620883848,0,8,0.12733105274399853,0.0004505569463953997
2842583.03252395,848.1628831620062,5090.600263665508,0.7503333201113593,0.3481807423501275,0.49317082802736806,0.49464526999443437,0,13,0.22812706484387912,4.1406387950292655e-05
6378843.401862805,891.3485604812852,3300.217298862145,0.9525710748228835,0.4827859166022972,0.4570009255450715,0.5632770826445013,0,12,1.1369611005255333,0.0002475011717314872
3997783.871691509,790.2094711393102,2334.57215703441,0.8157890547395432,0.1152311740233988,0.8711836659267578,0.4605561850170908,0,1,0.20481076384290803,0.0006191139070109107
7809946.664326319,636.3666072504225,6112.784457250666,0.6990746419671652,0.33791821852617887,0.9868539571066999,0.9560172497847976,1,5,0.7573148714826327,4.7043618202515414e-05
6620072.098571973,287.6213709529187,1310.0267036466598,0.5601633286987675,0.4791062986753904,0.7621121811213322,0.9235744912133483,0,4,1.1130630278076326,0.0065025655484268275
4329017.156511873,893.3834208529422,2613.513529634087,0.6468734008127806,0.186455436224915,0.7373673423171854,0.5850950301910914,0,4,0.7906021548537892,0.0007975758945977026
6921524.542602669,1163.8586209788314,2747.5665778035263,0.9891701163982917,0.20102071022010037,0.5236016084547438,0.5481926895591203,0,3,0.13602032997568236,9.409684550273801e-05
5101783.265791105,652.245386066642,6509.967527667876,0.7186815314258888,0.4705893885898729,0.31428941547959055,0.9432383884389494,0,1,0.7560551879375585,2.348962513249746e-05
6279160.512683329,910.0149822557862,5668.230660975814,0.7359197319224304,0.684772025268745,0.4342585060758967,0.4010631707925736,0,5,1.0933718375246335,5.389502705808181e-05
5727099.225941712,407.96392164498735,5292.713772370637,0.7492990161985077,0.7669991447365465,0.7091013055896003,0.760346516794808,3,8,0.45481493858813926,0.00927050117124774
3730465.0175136896,914.3032659231285,3103.209605148402,0.9420520114741056,0.5370511180037989,0.4059215232712318,0.9496022565674023,2,10,0.4449907225279288,0.005604378041093302
4034675.251523807,701.6544255638357,6411.41360461013,0.8019641421926549,0.4797991900373849,0.9186850648519289,0.7051344933438116,0,6,0.37374994757088775,8.333649894877629e-06
6544941.226371742,609.3955123492714,3942.0224046091653,0.846838518225961,0.4074244547678042,0.4317012814970196,0.40178017575978037,0,12,0.6560990456409079,0.00018534683071297513
4497837.001840189,609.9090896959674,4672.716044363747,0.694706771274552,0.254359193950085,0.665473117108331,0.5313228576310934,0,1,0.36173713072028013,0.00013110712834323945
4394527.305137005,701.5971044917475,3715.634457327448,0.5145438092944872,0.21724960225149179,0.6584092720381564,0.9534649563351604,1,5,0.8961676485389325,0.0020790889501204803
3567316.1309759705,895.6083289231339,3440.6401144120982,0.9654864571214221,0.7335171613294466,0.7227619410907553,0.4102134545078976,0,6,0.8093479221615733,0.00029657197695021683
5635398.598390192,471.95919970112055,3197.865591288345,0.9745638404582032,0.472005305769869,0.5292038488026273,0.6368678596379209,0,9,0.5408509769065498,0.0003371447021929279
8093787.378864718,700.7211671080368,3248.4320078970054,0.9745765266740256,0.7322561963838038,0.9114739407457206,0.873846835799787,2,9,0.8948105635736984,0.0032156864961099445
3398700.6286185905,789.632055500213,4230.189978413695,0.9718435433233583,0.6632664287205038,0.6110110751825487,0.9028545962110021,1,5,0.20834593708368696,0.00031776879790940273
5036329.185009137,525.2401938670351,3940.6397585304658,0.9076209705347805,0.25511673150670305,0.7901075051156018,0.6865647595772021,0,3,0.9244812437225094,0.00026352384551489106
7118330.833123144,1249.1663004187542,3462.234355755579,0.8422980250581634,0.5082458113689806,0.7451376026766922,0.5394902510397115,2,6,0.7631989997420726,0.002406088693471607
4880537.913131427,586.6261299846647,5311.428791238625,0.9222549591336429,0.45521330433814455,0.3820092581837923,0.7598228306116954,0,11,0.7930911632553017,5.0745215885721e-05
5678557.694374601,632.6407715916274,200.0,0.8002731195005182,0.4390988048725574,0.735847546891828,0.5582668189343809,0,8,0.1711300702447329,0.00366662389347485
3406409.7077796804,555.4230125443755,4111.864697505434,0.5671848069460118,0.534056839363051,0.6854918745867671,0.5531585547975498,0,12,0.7799485129011055,0.0003488470661220436
5642460.645811473,1249.6200217845294,4361.286447990776,0.6956090825207105,0.8856655208603503,0.9290228442791341,0.8845598580382079,0,11,0.6435342262080417,1.549548452819596e-05
4719283.602493177,938.2263071498704,4876.355441906204,0.9856474559864687,0.7503204781365963,0.9166136455394323,0.4925595011779679,0,12,0.6344487525486382,2.135803500893525e-05
6478594.993519794,565.8519984390895,3422.1542707359667,0.6755689067978281,0.8229699453043133,0.4056683511881524,0.4033128870411945,1,12,0.45403873977028086,0.0021736035152839493
6781079.077347127,1076.5578897149921,3749.504080860749,0.9339139568656847,0.12371166654083005,0.35717960191062537,0.6020651302035095,0,5,0.1083752716742952,4.581026854546239e-05
8884345.46302792,850.1746735722196,4683.138059977666,0.5466057353874347,0.21226909343400477,0.5062145534476081,0.694584372997018,0,8,0.5649011400507744,3.669619155447712e-05
5869449.7598203635,864.3133552778754,5289.399685136216,0.6670919211877349,0.16781092817965082,0.9906289996790161,0.8230482351371942,1,1,0.5410078466483124,0.00011713546632724843
5488694.474873249,713.8806978118868,3139.356817785478,0.6754766623636899,0.31058480405222133,0.3151016434844217,0.8686691545625731,0,8,0.5650859480505002,0.00036788918448752523
5291576.452366004,612.6460032607566,3820.370939753072,0.5258012715544901,0.4535139935733204,0.7710245677010137,0.798111526680178,0,2,0.7731934072380476,0.00032621666160466623
4470250.560783967,884.4415247636504,5514.288757218508,0.5595471650933774,0.6136425981247117,0.725959613688684,0.775905328190156,0,7,0.4298968356861677,2.18673304682701e-05
5507725.765192537,663.7281925011024,951.1675089453787,0.5965826055608855,0.5006650130292817,0.7526047963204717,0.7994492333916611,0,2,0.39632179415765817,0.002895012724265784
4556897.884791456,1254.1889073937762,2671.984880222498,0.9189077954050564,0.8225471319305119,0.45280012283951904,0.5629159105486594,0,3,0.6475594074206081,0.00029798079123237345
5252691.464404422,482.677223689224,5259.003174323555,0.5317009949699032,0.8518847671150911,0.4587021420598949,0.6294167937787407,0,5,0.7515494435837637,0.00015233556220722982
6976396.303411939,1184.0391932137363,4811.045400329964,0.6493504506721937,0.23081676095796713,0.6014494575216772,0.7698619005997387,1,10,0.724061269322371,0.00011141746741094305
3490186.152080538,772.1702878005498,4126.934253112033,0.5050875012946338,0.7823303362118281,0.36710046494686943,0.43934239621238375,2,7,1.0698059075447452,0.02647192580337377
6709817.841693568,874.7714335052765,2961.6837522690557,0.8478138727015123,0.48537776321064086,0.35222924631325814,0.5771952100407134,0,9,0.9460584641793025,0.0004044128875635583
6975672.601009798,1008.2894416573587,2441.8178012174967,0.8101515450216898,0.4626635770539075,0.361851617440268,0.6438513668545919,1,12,0.15740888601251055,0.0009566684218326573
4822897.209513382,642.437676248891,2790.5412569091513,0.8224911310265709,0.7279514787876545,0.7010854199143803,0.7200644097123616,1,12,0.7198229566629087,0.002504068061856141
1817217.651487108,1016.0620961746591,5357.609864982431,0.6871913923573094,0.17451240723590128,0.5784192998285256,0.6918892644165767,2,5,0.5595956304388644,0.001733272741032543
4088267.0193583514,123.1140361547058,2745.8687730135844,0.6041339106337845,0.8059945019353173,0.5055317464600915,0.8308791268923962,0,11,0.4971564227590932,0.0017330387459929294
6945491.819841664,620.0026166945153,3621.7075570875895,0.8601601066430167,0.6366906836380918,0.5210735657559139,0.6840560052498766,0,1,1.1536854967368548,0.0004431363539176221
4965697.906551677,568.9842981647337,2595.550826165905,0.9055589363703476,0.8002092861263983,0.4450983140943516,0.9424779902949934,0,11,0.6024753607808576,0.0004657636637201759
3501046.6515576337,486.6234969070596,4511.328836118832,0.5693007490491009,0.8955820621660983,0.5880537347253544,0.6281910052914504,1,3,0.891378384465721,0.002896374235468942
4242837.618157674,746.2612904802622,2853.5284635842704,0.7434147139687106,0.5144035618858027,0.44214064843997714,0.7152230237056938,0,5,1.1637956669525058,0.0013269497673068004
6260930.03975683,896.4374920454237,3382.887331814703,0.6243578409894313,0.1746097583271432,0.7886322296095327,0.4019262337612161,2,12,0.2661001494926521,0.004013669250387437
5820100.352302069,975.6649996248265,1479.9414403486094,0.5840534306030669,0.23321909034470922,0.3867527588577553,0.5862867738677137,1,3,0.16007788836384818,0.007724878561062429
4641601.851245458,860.2191893001019,1563.9581165540724,0.8671626567474995,0.358894594043448,0.9637694592065925,0.9199437863883954,1,8,0.44498225239172506,0.0026463280093786228
4449763.382277968,633.5766337766132,3509.2078319858074,0.7690484677364184,0.18284235370776766,0.36287325808909754,0.600145836757775,1,8,0.1488886918820358,0.0015672605836062638
4412362.776434267,892.2541094562918,1909.8114137626858,0.6080926661893339,0.752273460910216,0.9604224999959131,0.5519117999994773,0,11,0.22844107237883488,0.0004831045531096127
3616384.723252246,831.0714237127127,6026.103967201403,0.6550000056057725,0.3374942808262148,0.8833064800642846,0.7261221774653329,0,1,1.190880804772923,4.454823790756796e-05
7423063.534204163,1034.014041984004,1026.1722654653006,0.9833268356638711,0.8807089504158923,0.7764984844293662,0.4472380590652435,0,8,1.1561967952445427,0.0013865144235680133
4516519.29618299,994.2341757328792,2539.7896416030753,0.9243397823542783,0.6620731455454846,0.9386111588958385,0.7189630789902396,1,14,0.8604219248547861,0.0011735465860215866
6825737.781238245,807.6191034801573,3520.0410407210607,0.9399733714365641,0.23874429620444612,0.3974531554621638,0.582199478945313,1,4,0.9282856995647363,0.0016094578670604474
7281974.077883677,575.6867484596858,3061.8404746450587,0.730006048540354,0.48083411755515226,0.4234203419308407,0.6298617339246325,2,11,0.25454128540732807,0.008696561346347683
6497466.347221941,636.7624610419798,2175.0254520032972,0.8119036319604376,0.47350737730665693,0.47650681444117104,0.874819002602287,0,6,0.7547591335497761,0.0008501383034276243
4352569.530922927,662.5526600904917,2350.486592605678,0.6883838701022058,0.4940093266669071,0.47136806873612364,0.797178411168471,1,10,0.2698540188489789,0.003846144816379961
5605595.135504914,721.183416520936,2311.2151070009136,0.5388559878444452,0.5285529365143485,0.517593789649012,0.6676636558743058,1,8,0.5162247717124225,0.005751133815319456
4963706.590413625,867.0126068974383,3155.9339662159246,0.7005346553283913,0.1249384658541847,0.7029416287911653,0.7465097878509637,0,14,0.4798795279287943,0.00014029264034214422
3644447.208904808,978.7935975320146,5842.314907420909,0.7969903766035724,0.6490409005948988,0.3197208279135732,0.8601152531921376,0,2,0.7753565073072466,3.056378681306675e-05
5486538.922582405,787.2203267461556,3593.5247558698516,0.6435721353840658,0.48975342023075463,0.567590816527983,0.847470247117713,0,8,0.18766241965377586,0.00010222247196200179
3231440.3132602964,804.0311969751182,4919.480587265029,0.9239752873637079,0.7327723190949592,0.4724695895248175,0.5111930263307071,0,7,0.21380827691387272,5.0943701390956027e-05
6781519.082692346,835.8265762500012,4108.37161499377,0.5755500795872993,0.7522796586083444,0.7246408936369054,0.5805515331995229,1,4,0.770925116633238,0.0008253893371475095
4303074.054052411,671.023671716915,4836.634877578665,0.68356454471846,0.28442809759337395,0.9896185317360748,0.6089421585796152,0,12,0.7997294226335889,6.225959814022394e-05
5301739.483809259,568.651935589261,200.0,0.5624519526621015,0.13873835714142224,0.6623582285283608,0.5125253740030027,0,5,0.4738706677674768,0.012324101904882503
5424931.807319214,361.14052567232255,3134.6503746221247,0.7024160669926127,0.6625870848898581,0.5979796673829036,0.40729687240378254,0,6,0.2615582405684342,0.0007249131450310025
4611642.539443884,626.2126604807819,5068.562507780856,0.5198306524871352,0.8822102307710995,0.5577704816015813,0.5043803612732873,0,3,1.0746879073707734,0.00027226677607442956
5880040.702212912,918.2863633169468,2813.9170127007997,0.6362746975308227,0.45732638926472086,0.8494644532159004,0.8849465962488923,0,2,0.15824367762876562,0.00014182065910575353
4287644.515066213,624.2721404901081,5614.967797843535,0.7003676275568418,0.3076902476748766,0.35038665215550885,0.7275522708354827,0,14,0.8891130693651835,5.708348230799241e-05
6306945.946185866,740.5482406435151,5280.668184521314,0.7390826816383458,0.22533751566678478,0.971839360122085,0.6049948161923085,0,2,0.25404918994122266,1.883792974732128e-05
2981030.479629877,916.6078218530793,2937.043140647045,0.7718481792375709,0.32995647791246807,0.5925425201916319,0.7650066673776789,0,4,0.8011112992696412,0.0005704791570987791
5189569.369319618,930.1723741056671,2896.203777144372,0.6374955648949594,0.3623356410971599,0.5195905080775791,0.843900475208075,1,7,0.8300214316217894,0.0024110974422572916
7908393.498587427,530.1167869584903,2283.6729891746377,0.7615206673074362,0.43909979474757166,0.9818476814797908,0.6126566698125177,0,12,0.9846856007389073,0.0005747994295996239
3499503.0130916378,1049.2648391134103,2744.4869217634428,0.7545023107810299,0.6243256985716692,0.9551152042702399,0.6796449049209847,0,1,0.5345275904974811,0.00029955462156272766
3983382.5442127227,1081.8375223388714,2020.8931229973018,0.6580890254381042,0.3185304448641817,0.7493538978360047,0.43852793000206935,0,1,0.12397611505605853,0.0006493313575137757
5770861.774488373,517.53753569536,4014.573416519607,0.9151001653282391,0.14078141077494077,0.31295516239528093,0.7582543217274875,0,4,0.9921543245658918,0.00035353915459879556
5269372.672909397,594.0407825897114,1752.74420798428,0.7728205632967826,0.3986228892581757,0.8239744833446002,0.6138442573313108,0,9,0.5884748213163873,0.001248543502252188
5525945.148910339,1097.772670786548,4224.479619428266,0.6661348593732725,0.7845036929272606,0.5348901800294009,0.6601141885604727,1,12,1.0317988015573385,0.0005071105056463823
5733780.695221495,763.2866196861747,4253.694436280299,0.9736692560403882,0.49868120868150706,0.5717961615979827,0.6535603707681549,0,14,0.9535834446270417,7.643362218338608e-05
5952082.202842655,245.05551313703728,1506.554713779293,0.9225562065355806,0.8718270061963279,0.411119490284172,0.7794455732455257,0,12,0.6481375033559312,0.002732576241671317
6664549.762934335,450.0796238168284,5359.782327594007,0.9912939057759005,0.5028972248709854,0.6664206587054295,0.7434792093726885,0,5,1.1993393498918887,6.398403778485595e-05
5614727.985392769,737.6575937068797,4116.331153298266,0.8461169373227104,0.32071905353747826,0.8211868173426363,0.6532636286659408,0,1,0.6082825847393901,0.00010743735942088584
4638113.518072186,509.2393374288495,4399.6376257338425,0.6891114527530234,0.2546511977961717,0.4911077826651479,0.41017301289443725,0,3,0.8661550820516551,0.000493953874425375
6008860.551804096,696.6440573408896,2589.6017581486735,0.6404303333395062,0.6556195974284611,0.9571130356303625,0.7725775687788276,1,11,0.8367842019151338,0.0023663134513095606
7849822.902342822,808.0990534208947,4246.854942167742,0.8316589218372406,0.5291050286219491,0.436315799202068,0.9277464844205963,0,6,0.669873386536935,4.985672354397338e-05
4801049.38042614,1165.5636510086822,4851.672139666479,0.9904082912476518,0.5831991431963532,0.34638363841610337,0.8617309429563386,1,13,0.7438853179046605,0.00010923825785835473
3538206.0429940377,727.3865209430527,3381.6699211943874,0.8133575400519244,0.704101431467305,0.7510547113449306,0.9889693793500494,0,3,0.9784696379558365,0.00036077949350690324
6660621.003930459,1068.1354498931896,5902.306951098033,0.9408074704949191,0.6807227714119144,0.8945231123160328,0.48344520281242803,0,11,0.7287745945738378,5.2394423774256926e-06
4819428.254069603,1157.1900405091926,3552.877561895525,0.6645517155238843,0.1346906401345816,0.9671930015152586,0.5335120316727122,0,6,0.5951631358127809,9.439081933913362e-05
1740995.6809789457,1158.577417338019,4868.94296054297,0.7034768912371279,0.7420575242360226,0.8370197073615632,0.7235604791331874,1,6,0.8282907220859336,0.00032200685230949084
6271132.515725632,871.188648346392,3851.610568710386,0.9531376197946766,0.5261626456413692,0.4397550080542506,0.5415290214062839,0,5,0.139059938908892,6.821740442842956e-05
4197007.721069116,309.17771304025644,4202.625839428241,0.8784333509789094,0.4133668246518181,0.9843628293626112,0.4207298687690139,1,10,0.22011326250481547,0.0007904786285468729
4864200.076543759,915.2062163509663,1494.4012788382736,0.9907051601839529,0.5300155410144564,0.9436051132201898,0.6413729656983677,0,13,0.23796901802286274,0.0002991519757809955
5497970.495853522,1062.0999719533852,3945.264485858436,0.887382104866121,0.5899611587658601,0.4142171959337132,0.5725868404923895,0,5,0.5683444299028514,9.054781990849694e-05
5285749.5196686,779.7332236411457,2618.0298784912807,0.7242578536091159,0.2196050478990376,0.6911500788407271,0.5582565073953297,1,9,1.058952763836165,0.005192142177869343
6064177.725708559,1236.1459675188123,2484.3220330667746,0.7655340099111816,0.433932316261156,0.6888621981516851,0.9719036902145491,0,3,0.8076240575435041,0.00018616125961100954
4346770.444145235,1014.9583903668645,5592.923821359174,0.9502577462315683,0.3684689681505471,0.6097743446906295,0.5430724697592697,1,11,1.1698803266767104,0.0001663170463431774
5769658.697264124,942.068344288196,3243.4757023251814,0.775823368049024,0.3803271558544308,0.9889969311817821,0.4776595427124387,1,10,0.14393506632630793,0.0004177077131954026
4610679.983624124,1071.5951778014594,2296.037802829404,0.6276986870822225,0.17306795072584658,0.34173556602615485,0.4751915547447107,1,7,0.8942077493443734,0.008100511381688668
6108215.721331255,883.3424628152195,3069.0420462693505,0.7178099063849748,0.22787479040018432,0.7390462359105092,0.8837944440931175,1,13,0.4456217131292736,0.0005610568084905595
5923051.22601958,176.79737515116162,1939.4597252937035,0.7581579944245589,0.22946565406897712,0.443712535875167,0.8289088447160442,0,4,0.1256139800521342,0.0018807512148155674
3596841.946933107,675.2152621324086,5220.661361835524,0.5483599167755648,0.39857979457731824,0.6691318433116717,0.47769171734023735,2,2,1.0085193589277448,0.007948952828854173
6628973.174262548,1099.2920068119633,2665.1831070001817,0.8718813371264451,0.8155932358998332,0.8458185402512631,0.5318518713164718,0,10,0.2789628977722914,8.531986144105286e-05
4196054.832328928,598.102164975426,4135.159920732403,0.5546769666774864,0.26482189753675417,0.4727087622179824,0.8484058050661182,0,3,0.3354824007386403,0.00022032425814912988
6212086.697421717,744.1318736907652,5127.32805705239,0.7024588566844028,0.43295400613984364,0.5753516825382039,0.5647698387007685,0,3,0.4745124445155774,4.933115953793245e-05
5550930.970102011,538.7909215242322,2899.8167825423247,0.9023112207702022,0.3492875322393103,0.9655376519962793,0.9889252450944113,0,3,0.9671928285469567,0.0003801105447419502
7757275.515192684,1245.9806488004424,4138.426918727343,0.7337851808066485,0.7299066500410705,0.8330365164042166,0.7243420399725453,0,3,0.7870496370884772,2.955139670072191e-05
4664801.026442221,1220.373114354504,2263.896734114684,0.921007759859254,0.14010114585665293,0.7009062291582848,0.5152047822460529,0,10,0.39134724943168775,0.00019151520863398635
4476024.805822704,579.0327762148177,6434.92348293642,0.6709406610280575,0.2572347164287123,0.4553981714647017,0.9152850727076399,0,6,0.2853382721579285,1.3831509197030913e-05
4970870.591168401,836.824500097271,4623.656161539947,0.9788181469992177,0.2685132338838355,0.5977138062343081,0.5916853275383411,0,13,0.2205030607020515,2.4141590383698385e-05
4545230.325748587,629.876488058988,3268.872273487033,0.6047342159026178,0.8943702402505851,0.8418429233349458,0.5732844130386268,1,14,0.2647982302667365,0.0012510802876463743
6199912.852913075,953.7361597578446,2572.5995229332434,0.5191320724946507,0.5566200143730429,0.8743801546769833,0.5964647400708991,1,6,1.0549596683856775,0.0038437285685276974
2575534.087345118,927.4207693105823,3363.2041365924483,0.9362132714952093,0.2111666115068146,0.4712243386996792,0.8609183489338226,0,11,1.1149517104642876,0.0003240808485313074
3419476.3712804685,1002.9263929033164,3092.019533178177,0.8761013579752042,0.3177593114212524,0.7634421472919134,0.5039277698295689,0,9,1.1647535883661284,0.00044390676469279426
3398295.6176312105,882.9796119269719,5843.533464799408,0.6159919185336864,0.2342576752983394,0.36650209448637994,0.6290714681565628,0,8,1.01820507292604,6.449302241942037e-05
6425461.387960363,1533.8515515971171,2029.3583333421172,0.992370803568337,0.1996836556955584,0.3162486152153251,0.4184996636706463,0,10,1.0761293575256847,0.00033437848234462553
7565920.058872888,543.0190587473153,3661.7617079482443,0.7511400646342639,0.737745622726314,0.6840717464031149,0.8959759704097646,0,7,0.997713850509768,0.0001981888132813086
4843326.172193793,372.3491613908714,3477.9943200395483,0.9755327200720818,0.4966021029282839,0.4570658979963001,0.6044312597842032,0,12,1.153861345950633,0.0007428575969326267
4746767.415214984,701.7274498246346,3359.1076395861564,0.7525143856934997,0.6049681094790251,0.355238421869493,0.5489037518850247,1,12,1.0302160356987955,0.0038944943075407317
5105078.244669772,408.00293360993317,3369.6600140739893,0.7359372933856455,0.36500099759359683,0.810879819026661,0.7479359454252995,1,13,0.6082029497797296,0.0016988279361276088
6742817.453912285,426.88443249850184,3360.71502785542,0.7245692685722325,0.5429560688538636,0.6485822118552514,0.8229951302508252,0,2,0.4555797457937478,0.0003185546473318264
3608970.298714139,549.6713364505083,4547.679279598519,0.667437638066475,0.30605522601895774,0.8573939076709153,0.8877376223097658,0,10,0.7426330777367228,0.00010496859493832213
5357553.474102178,569.4527736420931,4230.781335790922,0.7668507485882758,0.3464290199425879,0.7647609677763898,0.6086709672994408,0,2,0.7690016605884215,0.00020802232113874167
6462796.444673644,561.345474512485,4002.693933647344,0.7262773309742839,0.6217903554933865,0.8108634579408429,0.8873805100894417,1,14,0.732405992804425,0.0004733964793226797
5751641.254909768,929.5547376113528,200.0,0.5183734383117771,0.2202801007353842,0.5151524069071298,0.6789286002228749,0,1,0.8773989769930627,0.011152138897612587
